# LAMMPS data file written by OVITO Basic 3.6.0
30000 atoms
2 atom types
-2.3723143289 29.7123143289 xlo xhi
-2.2951254236 29.6351254237 ylo yhi
53.2182693266 493.5817306734 zlo zhi

Atoms  # full

1312 1 2 2.2208 10.8677 -0.810671 58.2249
16 1 2 2.2208 11.6305 1.59323 55.534
2319 1 2 2.2208 12.1657 2.82865 58.8471
6834 1 1 -1.1104 9.38772 4.33164 56.6209
29721 1 1 -1.1104 9.67033 1.06661 54.6251
23148 1 1 -1.1104 10.3756 1.61021 57.4093
6540 1 1 -1.1104 12.0424 0.586717 59.9346
26422 1 1 -1.1104 12.0066 3.59801 56.7375
1678 1 1 -1.1104 10.3936 2.76916 60.358
24996 1 1 -1.1104 7.51621 3.31947 60.2947
29564 1 1 -1.1104 12.0701 -1.05135 56.4511
6108 1 1 -1.1104 9.26651 -0.0156205 59.7729
4941 1 1 -1.1104 8.94519 -1.62261 56.9742
2830 1 1 -1.1104 12.8121 -1.70693 59.1531
5237 1 1 -1.1104 11.5495 4.86796 59.6177
28707 1 2 2.2208 8.74623 3.44719 54.0844
21550 1 1 -1.1104 13.618 2.81606 54.0138
96 1 1 -1.1104 13.3333 1.28626 56.6289
29402 1 2 2.2208 6.53857 5.40126 59.9632
259 1 1 -1.1104 6.5199 0.909883 61.6867
3568 1 2 2.2208 10.5516 0.616397 61.8175
25734 1 1 -1.1104 8.71844 5.51646 58.9975
25217 1 1 -1.1104 6.20652 -1.96134 61.5541
27057 1 1 -1.1104 7.43476 -0.706109 53.6068
1192 1 2 2.2208 10.1218 4.57874 61.6338
3468 1 1 -1.1104 7.79454 5.76287 61.9543
189 1 1 -1.1104 26.5085 8.96707 67.7314
264 1 1 -1.1104 13.8645 2.55026 60.4479
2416 1 2 2.2208 14.0821 -0.147818 60.9114
29903 1 1 -1.1104 14.5805 -1.25959 54.6788
20097 1 1 -1.1104 14.3386 4.06389 58.207
29583 1 2 2.2208 14.2073 -0.955108 57.348
3756 1 1 -1.1104 15.0711 0.683024 58.8582
29692 1 2 2.2208 17.4139 -0.455264 59.433
27484 1 2 2.2208 17.6385 1.27473 56.0697
28994 1 2 2.2208 15.8045 2.92085 59.5202
1343 1 1 -1.1104 19.0728 0.344043 57.6224
1225 1 2 2.2208 20.1187 -1.7632 56.9979
6992 1 1 -1.1104 16.5314 3.01532 57.3462
7013 1 1 -1.1104 18.9389 2.34792 54.1691
2344 1 2 2.2208 14.6839 3.85592 55.7034
2592 1 1 -1.1104 17.7621 1.82596 59.8901
26436 1 1 -1.1104 21.068 0.845582 55.5198
6421 1 2 2.2208 20.9513 3.50903 54.978
1632 1 1 -1.1104 19.3557 4.12194 59.2357
28266 1 1 -1.1104 15.9583 1.5802 54.6128
27662 1 2 2.2208 20.8374 1.84729 58.0239
29394 1 1 -1.1104 19.2516 3.00898 56.7181
497 1 1 -1.1104 20.8238 1.85135 60.6151
28275 1 2 2.2208 17.981 4.93693 57.559
4198 1 1 -1.1104 16.5543 4.81868 55.2262
27815 1 1 -1.1104 21.3362 -0.179122 58.8596
765 1 1 -1.1104 16.5329 -0.679687 56.8321
24671 1 1 -1.1104 18.6612 -0.921976 55.1259
1736 1 1 -1.1104 19.0156 -1.14324 60.8351
28381 1 2 2.2208 19.9373 0.401171 53.3338
530 1 2 2.2208 18.9335 3.25429 61.3647
2716 1 2 2.2208 20.9441 -0.12263 61.4023
29807 1 1 -1.1104 16.7873 5.27627 59.4625
5178 1 1 -1.1104 21.5075 4.29485 61.4561
3677 1 1 -1.1104 16.5131 0.0240531 61.6826
4109 1 1 -1.1104 13.593 5.59405 54.8253
26075 1 1 -1.1104 14.4778 5.75831 60.9704
28475 1 1 -1.1104 29.2518 2.94157 61.2178
26500 1 2 2.2208 21.436 5.29145 59.3461
1030 1 1 -1.1104 21.7799 4.10974 57.2609
26837 1 1 -1.1104 29.6913 -1.01807 59.1376
7522 1 1 -1.1104 22.4697 4.70977 53.8396
6813 1 1 -1.1104 24.7824 -1.439 55.0609
29021 1 1 -1.1104 22.5423 -1.51587 56.3407
975 1 2 2.2208 29.3081 0.561755 60.8727
2832 1 1 -1.1104 29.1222 0.708652 55.8984
6 1 1 -1.1104 28.2023 3.54393 56.709
28371 1 2 2.2208 29.0171 -1.47218 54.9612
25611 1 2 2.2208 23.0386 -1.54816 58.9851
29089 1 2 2.2208 23.6888 0.407447 55.7625
670 1 1 -1.1104 26.0056 2.62493 58.6481
27264 1 1 -1.1104 27.1095 -0.297533 60.0762
28776 1 1 -1.1104 23.3722 0.220111 60.5781
1254 1 1 -1.1104 25.7673 1.11083 55.5193
3136 1 2 2.2208 27.8526 2.35756 54.4827
4036 1 2 2.2208 26.8765 0.513917 57.9469
29712 1 1 -1.1104 24.87 -0.77947 58.0248
2776 1 2 2.2208 24.4358 3.81552 57.1429
27861 1 1 -1.1104 28.7905 1.56963 58.7855
1468 1 2 2.2208 27.9395 3.57713 59.2166
25481 1 1 -1.1104 23.3887 2.66865 55.2452
2825 1 1 -1.1104 25.9063 3.85768 55.2558
7113 1 1 -1.1104 23.2312 1.67083 57.577
140 1 1 -1.1104 23.4424 4.18054 59.5083
3391 1 1 -1.1104 27.9343 4.9847 53.6801
26861 1 1 -1.1104 26.4759 3.55844 61.4832
29775 1 2 2.2208 23.2272 2.61543 61.3077
5312 1 1 -1.1104 27.6402 -1.57378 56.876
273 1 1 -1.1104 25.7814 5.52878 58.2265
508 1 2 2.2208 25.2946 5.37514 60.6581
29870 1 2 2.2208 27.308 5.481 55.7971
29546 1 2 2.2208 24.5673 3.34918 53.4871
1173 1 1 -1.1104 2.72169 13.0848 54.0714
1653 1 1 -1.1104 0.714686 5.77659 59.173
27302 1 2 2.2208 4.95644 5.98027 54.066
4083 1 2 2.2208 2.92238 6.04289 57.8311
2220 1 1 -1.1104 1.37351 6.04954 56.18
25674 1 1 -1.1104 4.49221 6.17438 59.5373
28204 1 2 2.2208 4.86699 12.8134 55.0008
2470 1 1 -1.1104 3.93806 8.20725 57.1181
2296 1 2 2.2208 0.246324 7.90558 60.0048
5882 1 2 2.2208 -1.25431 9.85724 56.7861
1876 1 2 2.2208 -1.20516 11.9288 60.0547
545 1 1 -1.1104 3.66384 10.8019 55.8257
28516 1 2 2.2208 2.33969 10.0436 57.6782
8467 1 1 -1.1104 -0.9643 9.68422 61.1699
29449 1 2 2.2208 4.25059 8.43637 60.1341
22880 1 1 -1.1104 0.0675134 10.3319 58.6577
27170 1 2 2.2208 1.37962 7.24434 54.4695
638 1 2 2.2208 2.47028 11.695 61.4477
2096 1 1 -1.1104 1.11757 9.13297 56.0518
29728 1 2 2.2208 1.67281 11.1279 54.3129
26875 1 1 -1.1104 2.28345 8.0957 58.9023
24036 1 1 -1.1104 3.32991 10.9829 59.5209
25770 1 1 -1.1104 -0.744717 7.02714 54.4373
26694 1 1 -1.1104 -0.948353 7.97522 57.9107
120 1 1 -1.1104 -1.07243 10.6195 54.7445
204 1 1 -1.1104 1.17867 12.0756 56.4865
4729 1 2 2.2208 5.25192 12.4433 59.206
29782 1 1 -1.1104 -1.8074 6.832 60.4697
26471 1 1 -1.1104 2.0818 9.02698 61.3352
29909 1 1 -1.1104 0.897994 12.6555 60.0348
28325 1 1 -1.1104 21.5419 -2.20409 60.8182
28729 1 2 2.2208 -2.27073 12.6667 54.0826
1905 1 1 -1.1104 5.1976 12.0656 61.614
29422 1 1 -1.1104 -2.17822 12.3514 56.4428
28612 1 2 2.2208 -1.73749 8.86011 53.525
2837 1 1 -1.1104 5.41414 9.96266 58.7788
216 1 1 -1.1104 9.18361 5.67773 54.334
24730 1 1 -1.1104 26.1601 7.06759 62.3479
617 1 1 -1.1104 15.2463 -1.94919 59.3719
3305 1 1 -1.1104 12.5807 13.3696 56.1989
24027 1 2 2.2208 5.68684 9.3784 56.4297
25433 1 1 -1.1104 6.04457 12.1136 56.8424
28429 1 2 2.2208 11.3668 5.44589 55.3539
26576 1 1 -1.1104 7.73325 13.1007 54.8206
27636 1 1 -1.1104 5.99384 10.638 54.3491
22414 1 1 -1.1104 7.26713 7.724 57.7265
2474 1 2 2.2208 7.69646 5.81423 56.4277
5520 1 1 -1.1104 11.7096 12.1737 60.3733
25124 1 1 -1.1104 9.60094 8.82705 54.2122
26736 1 1 -1.1104 8.06711 10.0813 56.9373
1284 1 1 -1.1104 10.5254 11.4675 57.599
8515 1 1 -1.1104 6.71451 7.4207 55.1033
909 1 1 -1.1104 10.1376 11.2448 54.5615
28076 1 1 -1.1104 6.66914 7.85595 60.5728
3411 1 2 2.2208 7.89108 9.48067 59.089
1975 1 1 -1.1104 9.71366 6.92103 56.5774
29944 1 2 2.2208 10.2778 9.37102 56.2347
2313 1 1 -1.1104 12.484 9.5284 56.509
27265 1 2 2.2208 10.6044 6.77699 58.738
4370 1 2 2.2208 12.3887 10.0803 59.4709
22379 1 1 -1.1104 10.1631 8.97658 58.5601
2363 1 1 -1.1104 9.41708 10.1432 60.9556
1205 1 1 -1.1104 7.58322 11.7796 59.3826
667 1 1 -1.1104 12.5364 6.51899 57.3785
25994 1 2 2.2208 8.30937 12.5137 57.1404
2893 1 2 2.2208 9.58568 12.2579 61.086
5950 1 1 -1.1104 12.5247 7.78511 60.0403
24455 1 1 -1.1104 13.5669 11.7674 58.2986
24981 1 1 -1.1104 12.7963 11.4111 53.9395
3770 1 2 2.2208 11.5561 13.4386 54.0925
26651 1 1 -1.1104 12.172 7.63044 54.4649
28243 1 1 -1.1104 10.3406 7.21554 61.3833
6853 1 2 2.2208 17.5012 13.4655 54.3469
1923 1 2 2.2208 14.395 6.45275 58.8518
6405 1 1 -1.1104 19.2708 5.77376 55.9045
29138 1 2 2.2208 16.9033 9.68532 53.7293
2215 1 1 -1.1104 15.6549 6.70172 57.0716
4399 1 1 -1.1104 18.5516 12.4933 56.0144
1603 1 1 -1.1104 15.3787 13.4302 56.5257
4496 1 1 -1.1104 15.5573 7.79357 54.1801
27821 1 1 -1.1104 17.7599 8.39217 55.6079
27613 1 2 2.2208 13.8777 7.87602 56.1129
37 1 2 2.2208 14.024 11.6102 55.9489
24766 1 1 -1.1104 16.2732 12.5258 61.0772
9017 1 1 -1.1104 15.8803 11.9639 54.2047
26207 1 1 -1.1104 14.4824 9.01353 58.2008
23852 1 1 -1.1104 16.3216 8.30276 59.7479
3702 1 1 -1.1104 14.2756 10.6725 61.0159
28379 1 1 -1.1104 18.8746 10.5566 60.3118
2653 1 2 2.2208 16.8311 9.15335 57.638
26570 1 2 2.2208 17.8692 6.65664 54.3429
29979 1 2 2.2208 20.3641 8.17324 56.3825
27565 1 2 2.2208 19.8818 8.60985 60.0275
3947 1 1 -1.1104 16.5865 11.138 58.5761
5094 1 1 -1.1104 19.2208 9.66474 57.7179
27876 1 1 -1.1104 15.2592 9.87413 55.685
29593 1 2 2.2208 18.6313 12.1653 58.3256
4054 1 1 -1.1104 19.1168 7.05081 58.5251
564 1 1 -1.1104 20.8559 12.5549 58.1061
6767 1 1 -1.1104 19.9107 7.77982 53.956
819 1 2 2.2208 15.2446 12.9168 59.2362
769 1 2 2.2208 16.5352 6.46407 61.5381
29257 1 2 2.2208 16.3187 10.0753 61.4616
27330 1 1 -1.1104 21.2594 6.87324 60.9347
2987 1 1 -1.1104 21.4009 10.7198 56.0518
2022 1 1 -1.1104 22.0143 7.28181 58.2083
25291 1 1 -1.1104 19.3357 13.3985 60.3782
27770 1 2 2.2208 22.2197 13.4968 64.8359
24524 1 1 -1.1104 5.16325 -1.82292 69.0423
4908 1 1 -1.1104 18.1574 8.25955 61.8814
1967 1 1 -1.1104 6.71202 4.35085 54.3737
25290 1 1 -1.1104 21.6724 9.58769 59.3673
26070 1 1 -1.1104 26.5204 13.0199 57.8356
3815 1 1 -1.1104 27.7916 5.69369 60.2258
29947 1 1 -1.1104 24.1303 5.91055 56.0544
24679 1 1 -1.1104 22.3452 8.02666 55.3969
1362 1 1 -1.1104 25.4317 11.1138 53.7238
28368 1 1 -1.1104 29.0597 6.30573 57.2439
1689 1 1 -1.1104 24.3372 9.35308 56.2856
3036 1 1 -1.1104 26.0435 7.05685 54.4748
3765 1 1 -1.1104 26.6352 8.28831 57.3995
23333 1 1 -1.1104 24.0849 12.4977 58.9308
27879 1 2 2.2208 23.5696 6.73148 54.1106
3511 1 1 -1.1104 29.063 9.94833 58.4135
2848 1 2 2.2208 28.6448 7.71268 58.9269
1889 1 1 -1.1104 24.6634 9.65169 58.9453
730 1 1 -1.1104 24.2108 7.12119 60.0279
28695 1 2 2.2208 22.7901 10.9817 57.8415
27141 1 1 -1.1104 27.1981 9.18708 60.2853
2257 1 2 2.2208 26.673 10.8401 58.6381
29270 1 2 2.2208 26.6233 9.2403 55.3667
28789 1 2 2.2208 24.272 7.60289 57.8687
1892 1 1 -1.1104 26.8203 11.2051 56.112
455 1 1 -1.1104 29.3865 8.73275 55.5327
26141 1 1 -1.1104 23.767 12.0679 56.0378
27180 1 1 -1.1104 28.8001 12.7397 59.6525
29139 1 2 2.2208 23.15 10.2955 54.4789
2392 1 2 2.2208 25.6701 12.9222 55.2869
29272 1 2 2.2208 23.2395 8.95227 61.0661
4724 1 1 -1.1104 26.3251 11.7885 60.7985
5993 1 1 -1.1104 21.9738 12.2789 61.1492
865 1 2 2.2208 12.1494 -1.84965 54.2512
29421 1 1 -1.1104 -1.72414 13.3023 64.8892
1001 1 1 -1.1104 24.1986 5.89574 69.6026
2615 1 1 -1.1104 3.22885 1.84617 62.0728
3683 1 1 -1.1104 5.26206 3.90989 61.7542
2774 1 2 2.2208 3.13683 4.6239 62.0883
4369 1 2 2.2208 0.832209 1.51792 61.9076
4484 1 1 -1.1104 1.19076 -1.64448 66.6057
1040 1 1 -1.1104 -1.06403 -1.65124 64.4445
3057 1 1 -1.1104 0.300196 3.74825 62.7197
29539 1 1 -1.1104 -1.31409 1.01124 63.447
2133 1 1 -1.1104 1.26321 0.75384 67.2715
3665 1 1 -1.1104 1.54924 -0.598342 62.7324
24486 1 1 -1.1104 -0.307713 4.42832 65.4051
1861 1 2 2.2208 -0.167075 -0.610168 68.5778
1635 1 2 2.2208 0.336575 -0.0674427 64.9649
29031 1 2 2.2208 3.36516 -0.850257 67.612
27579 1 2 2.2208 1.26746 2.9691 66.4753
29672 1 1 -1.1104 1.49887 1.76531 64.3567
62 1 2 2.2208 3.90994 1.4553 64.2313
2868 1 1 -1.1104 2.98998 -0.495316 65.3721
5692 1 2 2.2208 4.49458 3.18441 68.1334
23719 1 1 -1.1104 -0.786691 1.93197 66.1222
26553 1 1 -1.1104 4.45081 -0.510021 63.1193
25388 1 1 -1.1104 3.54158 2.20329 66.357
5627 1 1 -1.1104 3.69414 3.73097 64.22
2849 1 1 -1.1104 4.27556 0.992337 68.8555
28715 1 1 -1.1104 0.40384 4.3055 68.2217
5817 1 1 -1.1104 2.74746 4.56945 67.0927
1842 1 1 -1.1104 5.65362 -0.358692 66.9209
42 1 1 -1.1104 2.20594 -0.792025 69.6076
1100 1 1 -1.1104 -1.74731 -0.33633 66.7388
26034 1 1 -1.1104 -1.52948 5.67867 62.8644
904 1 2 2.2208 -1.92319 3.10553 64.1504
23790 1 1 -1.1104 5.48891 4.70271 69.9334
1005 1 1 -1.1104 -1.99887 0.692416 69.2889
987 1 2 2.2208 -1.21237 5.49392 67.4134
447 1 2 2.2208 7.61378 3.5342 70.0443
5122 1 1 -1.1104 10.4243 1.96359 69.6328
4866 1 1 -1.1104 1.48738 -2.0299 60.5835
249 1 1 -1.1104 5.91836 4.98467 66.9891
5447 1 1 -1.1104 12.4676 -0.622271 62.805
1846 1 1 -1.1104 6.05676 1.52703 64.4661
22454 1 2 2.2208 5.65 10.8702 70.0461
4551 1 2 2.2208 6.88295 -0.633343 63.2926
3681 1 1 -1.1104 8.14285 -0.454282 65.1245
2423 1 1 -1.1104 11.7235 2.40948 62.7102
26405 1 1 -1.1104 9.12176 -1.29626 62.3561
1593 1 1 -1.1104 8.99549 2.06769 62.7056
384 1 1 -1.1104 9.79137 1.18742 66.7247
1041 1 1 -1.1104 10.6583 0.425126 64.2142
87 1 2 2.2208 7.19417 3.42459 63.0864
29985 1 1 -1.1104 6.61407 2.3056 68.1786
5740 1 2 2.2208 7.40176 1.14348 66.3841
3069 1 1 -1.1104 7.94247 -0.490881 68.271
9910 1 1 -1.1104 7.97757 3.1086 65.3644
928 1 2 2.2208 10.0998 0.11317 68.7909
3747 1 2 2.2208 10.0567 -1.41503 65.1959
28215 1 2 2.2208 10.3261 2.50451 64.6245
1071 1 2 2.2208 11.1283 3.8522 68.4781
25032 1 1 -1.1104 10.2378 4.22112 66.3403
3540 1 1 -1.1104 12.5928 3.21974 65.1269
188 1 1 -1.1104 9.53614 4.5904 63.7186
29250 1 1 -1.1104 11.9671 5.21381 62.6015
28929 1 1 -1.1104 9.06873 4.78981 68.6733
22607 1 1 -1.1104 12.3792 -1.3874 65.5733
524 1 1 -1.1104 12.2643 -0.673332 69.1739
2862 1 1 -1.1104 12.9828 4.84745 67.4217
640 1 2 2.2208 8.17024 5.48062 65.9566
12391 1 1 -1.1104 13.2565 1.30387 66.6824
399 1 2 2.2208 13.2602 0.458485 64.6564
24684 1 1 -1.1104 10.395 -1.81323 67.5328
23460 1 1 -1.1104 6.23496 5.34161 64.1966
28047 1 2 2.2208 16.9787 -2.05642 54.484
2233 1 2 2.2208 11.9913 5.67566 65.4536
4016 1 1 -1.1104 14.4669 -2.20132 61.9668
851 1 1 -1.1104 16.2562 3.49377 61.7521
4768 1 2 2.2208 13.8163 3.58553 62.6381
5505 1 1 -1.1104 17.6267 -0.978974 64.3054
29181 1 1 -1.1104 14.52 1.27681 62.7245
29786 1 2 2.2208 19.9312 -1.28702 64.6943
26921 1 1 -1.1104 19.4559 0.563416 63.0587
29588 1 1 -1.1104 15.6792 3.21933 64.7978
3034 1 1 -1.1104 16.075 1.6707 67.7187
27205 1 2 2.2208 14.57 3.2038 66.7555
2043 1 2 2.2208 17.3054 -0.0466725 66.8296
5213 1 1 -1.1104 18.3097 2.94255 63.5461
6576 1 1 -1.1104 19.2562 1.00961 68.3171
1946 1 2 2.2208 16.8447 1.12149 63.5819
2325 1 1 -1.1104 15.4325 0.345979 65.3634
1574 1 2 2.2208 20.4715 2.34228 64.7021
25602 1 1 -1.1104 18.2708 1.4433 65.5278
2103 1 2 2.2208 17.6045 4.61114 64.7966
474 1 1 -1.1104 15.6057 4.25559 68.7621
28897 1 2 2.2208 17.8339 2.77325 69.1464
21420 1 1 -1.1104 20.4502 4.43032 64.2856
27365 1 1 -1.1104 20.2812 -1.3298 68.6026
26722 1 1 -1.1104 17.2814 -0.654212 69.0499
23806 1 1 -1.1104 20.2933 3.45624 69.7964
692 1 1 -1.1104 21.2425 0.210145 65.846
29969 1 1 -1.1104 18.2685 4.40352 67.1359
4623 1 2 2.2208 14.4404 0.578936 69.1976
585 1 1 -1.1104 14.9007 -1.42028 67.8731
746 1 2 2.2208 21.2876 1.97737 68.0983
25109 1 1 -1.1104 20.9516 3.56858 66.6924
1564 1 2 2.2208 21.7622 5.29085 69.9379
5502 1 1 -1.1104 18.5967 -1.93561 66.5137
27126 1 1 -1.1104 18.6366 5.38738 62.1404
25372 1 2 2.2208 20.6076 6.03682 66.4825
1052 1 1 -1.1104 12.1716 0.377331 53.6287
28050 1 1 -1.1104 -2.05122 3.90769 69.0174
5162 1 2 2.2208 28.6536 -2.12142 67.8333
3978 1 1 -1.1104 25.1551 1.24687 69.8463
25023 1 2 2.2208 25.7974 -0.736247 61.6082
26348 1 1 -1.1104 22.027 -1.18433 63.41
29379 1 2 2.2208 29.4853 1.89947 67.4353
5028 1 1 -1.1104 21.8104 1.71254 62.9042
700 1 2 2.2208 22.352 -1.52735 67.6748
22125 1 1 -1.1104 29.4016 -1.76153 62.2929
28176 1 1 -1.1104 24.083 5.02161 62.4528
28265 1 1 -1.1104 26.9974 4.72124 69.4102
27971 1 1 -1.1104 22.8089 2.39734 65.3969
27914 1 2 2.2208 28.9258 -0.569225 64.4477
4907 1 1 -1.1104 28.617 1.73709 65.1353
2225 1 1 -1.1104 22.8982 0.681412 68.4525
25941 1 1 -1.1104 24.9299 1.46153 62.5949
4415 1 1 -1.1104 27.6844 0.592157 62.5604
498 1 1 -1.1104 22.9469 3.31251 68.96
24918 1 1 -1.1104 24.7613 -1.23572 63.5736
4896 1 1 -1.1104 25.3891 1.59119 65.4682
409 1 2 2.2208 23.5193 0.541829 64.2947
5724 1 1 -1.1104 25.6956 4.49371 64.7519
547 1 1 -1.1104 24.2511 -0.79745 66.1613
28600 1 2 2.2208 26.6868 2.7204 63.6805
1696 1 2 2.2208 25.3207 0.716217 67.6268
27939 1 2 2.2208 23.6762 4.35049 66.3011
27574 1 1 -1.1104 27.5012 0.925199 68.1799
29289 1 1 -1.1104 25.5627 3.26063 67.6036
1211 1 1 -1.1104 28.9406 4.04853 66.3573
235 1 1 -1.1104 28.4341 4.22841 63.5573
1249 1 2 2.2208 27.0412 4.98561 66.8975
29314 1 1 -1.1104 25.6794 -1.20096 69.0791
23934 1 1 -1.1104 27.2717 -1.1232 65.859
728 1 1 -1.1104 27.6413 12.2611 70.187
2042 1 2 2.2208 24.9109 3.68488 69.8736
655 1 1 -1.1104 9.96959 -1.64065 53.3248
26998 1 1 -1.1104 5.2408 13.2844 64.1966
1456 1 2 2.2208 4.35611 5.51159 65.5418
23347 1 1 -1.1104 4.135 6.73536 62.2068
5242 1 1 -1.1104 1.38349 6.22937 61.8701
1237 1 2 2.2208 -0.479796 13.1123 66.9931
4445 1 1 -1.1104 2.53235 6.29795 64.3151
1581 1 1 -1.1104 0.344036 12.0069 62.8349
4005 1 1 -1.1104 4.47991 12.2857 68.405
9453 1 1 -1.1104 2.04478 11.8083 67.6259
28129 1 2 2.2208 2.31791 11.8813 65.1381
28713 1 1 -1.1104 1.72156 8.71094 68.3107
3888 1 1 -1.1104 -0.00723167 11.0514 65.4937
7650 1 1 -1.1104 4.2165 7.08993 67.3422
28355 1 1 -1.1104 0.221588 8.54022 63.6958
124 1 2 2.2208 2.0924 6.40147 68.4941
26667 1 2 2.2208 0.0644462 6.26025 64.2559
4297 1 2 2.2208 -1.42104 10.0162 63.3957
806 1 2 2.2208 -0.0692401 8.9439 66.6308
3457 1 2 2.2208 2.76661 8.26025 63.3684
25157 1 1 -1.1104 3.18092 10.6811 63.3765
25579 1 1 -1.1104 2.08235 9.07236 65.6915
28923 1 2 2.2208 3.79433 9.53523 67.361
29094 1 1 -1.1104 4.51446 11.0386 65.6551
28865 1 1 -1.1104 0.661926 6.79529 66.6527
233 1 1 -1.1104 4.78461 9.15246 62.27
4291 1 1 -1.1104 -0.620727 7.14111 68.8732
6918 1 1 -1.1104 -0.386257 10.9881 68.234
3581 1 1 -1.1104 -1.76547 7.21931 65.5051
18276 1 1 -1.1104 5.1131 7.87111 65.0003
1942 1 1 -1.1104 3.63701 10.0483 69.8781
28418 1 2 2.2208 1.36954 10.6666 69.6594
885 1 1 -1.1104 -2.28221 9.34017 67.7845
3225 1 1 -1.1104 3.0039 3.75971 69.6728
28364 1 1 -1.1104 11.5338 5.79205 69.3797
1179 1 2 2.2208 5.90759 6.72647 69.0955
255 1 2 2.2208 5.48217 10.8592 63.5241
1758 1 1 -1.1104 13.6106 13.353 62.4809
6106 1 1 -1.1104 11.9551 9.36291 62.3529
1191 1 2 2.2208 5.97228 12.8233 66.7496
2117 1 1 -1.1104 6.05585 9.39787 67.9886
2317 1 2 2.2208 12.9163 7.29669 62.2673
1722 1 1 -1.1104 8.07684 12.351 62.8061
26620 1 2 2.2208 9.36784 11.0136 69.0831
29883 1 2 2.2208 12.3084 12.7521 67.5504
3608 1 1 -1.1104 8.13069 7.33094 64.4098
26160 1 1 -1.1104 7.24597 9.42015 63.2776
1361 1 1 -1.1104 11.9101 8.50885 68.6583
2145 1 1 -1.1104 7.20455 11.2331 65.4477
2767 1 1 -1.1104 9.1843 9.25298 67.76
974 1 2 2.2208 6.276 7.18613 63.0051
29462 1 2 2.2208 7.67719 8.9787 65.873
2511 1 2 2.2208 9.73756 7.21729 68.6836
28896 1 1 -1.1104 9.70537 9.73679 64.9615
182 1 2 2.2208 9.75529 8.82078 62.8414
1697 1 1 -1.1104 7.39251 7.10799 67.4
3985 1 2 2.2208 11.5538 9.27613 66.3422
3732 1 1 -1.1104 10.1465 6.83892 66.6396
25090 1 1 -1.1104 7.44837 12.0882 68.4198
28284 1 1 -1.1104 11.5094 7.64512 64.224
26137 1 2 2.2208 9.43749 12.0549 65.0559
4043 1 1 -1.1104 11.5843 11.727 69.478
1382 1 2 2.2208 13.002 11.2404 62.934
3284 1 1 -1.1104 10.9237 11.8131 63.3093
4655 1 1 -1.1104 10.514 11.5034 66.8913
2340 1 1 -1.1104 13.1929 7.32816 66.5987
548 1 1 -1.1104 13.1348 10.6505 67.484
849 1 1 -1.1104 13.0035 12.4119 65.1994
4038 1 1 -1.1104 13.5825 9.59611 65.0653
4683 1 2 2.2208 13.6471 6.88791 68.8828
25866 1 1 -1.1104 3.91659 -2.11992 55.6199
