# LAMMPS data file written by OVITO Basic 3.6.0
30000 atoms
2 atom types
-2.2497024115 29.5897024116 xlo xhi
-2.1821133701 29.5221133702 ylo yhi
54.2847183821 492.5152816179 zlo zhi

Atoms  # full

133 1 2 2.2208 0.758292 -0.0603547 56.5356
26199 1 2 2.2208 0.158557 -0.952111 59.9295
27147 1 2 2.2208 1.79707 2.61222 59.1894
1744 1 2 2.2208 1.98305 3.22658 55.8669
908 1 1 -1.1104 0.298188 2.8831 60.8634
27193 1 2 2.2208 4.035 -0.210755 58.6433
4781 1 1 -1.1104 4.37547 2.11666 58.9219
29218 1 1 -1.1104 0.114044 1.05853 58.7863
27997 1 2 2.2208 -1.54533 2.60045 58.0884
28951 1 1 -1.1104 2.41175 1.33612 57.431
2634 1 1 -1.1104 0.497655 3.75672 57.6674
21336 1 1 -1.1104 -0.335766 0.0654415 62.0128
26417 1 1 -1.1104 -0.823605 1.52792 56.0154
28211 1 1 -1.1104 2.53469 0.773595 60.4876
28143 1 2 2.2208 -0.645687 4.90072 61.6755
5671 1 1 -1.1104 3.06161 4.23444 60.7265
559 1 1 -1.1104 3.16806 4.18271 57.7042
917 1 1 -1.1104 5.05649 0.190395 60.786
28527 1 2 2.2208 3.68585 -0.837767 62.215
29668 1 2 2.2208 5.54967 3.18103 57.3111
2399 1 1 -1.1104 1.96273 -1.19145 58.4626
468 1 1 -1.1104 4.1804 2.90631 55.3943
26402 1 2 2.2208 5.27039 2.41262 61.0309
28256 1 1 -1.1104 -0.791953 -1.35496 57.6932
28908 1 1 -1.1104 1.61665 1.18971 54.6736
3814 1 1 -1.1104 2.79438 5.43388 54.9954
24 1 1 -1.1104 -1.16708 -0.67067 54.789
2771 1 1 -1.1104 5.72043 5.46273 57.2122
1920 1 1 -1.1104 -1.88905 4.46406 56.4734
28925 1 1 -1.1104 -1.61039 4.48527 59.5333
24996 1 1 -1.1104 5.83595 4.20733 62.3407
25866 1 1 -1.1104 4.43032 -1.95043 56.7164
28475 1 1 -1.1104 -2.04759 3.17397 62.644
26837 1 1 -1.1104 -2.19371 -0.521086 59.9425
29890 1 1 -1.1104 3.83985 8.06977 54.6803
29750 1 2 2.2208 5.66341 -0.8317 55.0032
2984 1 1 -1.1104 6.14209 1.07024 56.2514
25217 1 1 -1.1104 6.03845 -1.60677 62.2907
535 1 1 -1.1104 6.2506 -0.963429 58.4324
28707 1 2 2.2208 8.77318 3.78436 54.5124
3319 1 1 -1.1104 6.60158 3.95796 59.5606
29779 1 1 -1.1104 7.28993 1.42979 58.8486
494 1 2 2.2208 8.30171 0.239283 56.9829
22072 1 2 2.2208 8.77176 3.10189 59.4136
2126 1 2 2.2208 7.24253 -0.488404 60.4847
3816 1 1 -1.1104 7.806 3.71229 56.9471
7517 1 1 -1.1104 11.0203 3.71347 55.1837
1312 1 2 2.2208 11.1473 -0.298056 59.4241
16 1 2 2.2208 11.6305 1.6327 56.3598
2319 1 2 2.2208 12.3729 3.21741 59.8058
6834 1 1 -1.1104 9.9365 4.81634 58.3367
29721 1 1 -1.1104 9.32085 1.65956 55.3135
23148 1 1 -1.1104 10.1683 1.81759 58.1089
6540 1 1 -1.1104 12.7252 1.05208 58.3892
26422 1 1 -1.1104 12.5277 3.86631 57.6782
1678 1 1 -1.1104 10.4802 3.22334 61.1711
29564 1 1 -1.1104 10.5668 -0.475875 56.3221
6108 1 1 -1.1104 9.28152 0.830509 60.6806
2830 1 1 -1.1104 13.2069 -1.14147 60.2771
5237 1 1 -1.1104 12.1253 5.42781 60.6436
1041 1 1 -1.1104 12.0395 1.15094 61.075
4941 1 1 -1.1104 9.16593 -1.03621 58.7257
1967 1 1 -1.1104 6.52732 4.5215 54.5767
25734 1 1 -1.1104 8.93616 5.24159 60.6578
21550 1 1 -1.1104 13.5516 2.75708 55.4834
29903 1 1 -1.1104 13.5556 -0.616457 56.1876
259 1 1 -1.1104 6.74362 1.33455 62.3834
3568 1 2 2.2208 10.2702 0.984872 62.6605
26405 1 1 -1.1104 8.61755 -1.19097 62.622
28429 1 2 2.2208 11.374 5.66507 56.3844
27057 1 1 -1.1104 7.87016 -0.546419 54.4159
1192 1 2 2.2208 10.0084 4.9247 62.7841
869 1 1 -1.1104 27.6645 0.418154 54.4655
4541 1 1 -1.1104 18.487 -1.84559 59.5203
264 1 1 -1.1104 13.9607 2.90429 61.6873
2416 1 2 2.2208 13.9183 0.338588 62.1608
96 1 1 -1.1104 15.4788 0.982602 57.1654
20097 1 1 -1.1104 14.4894 4.39912 59.2601
29583 1 2 2.2208 14.6482 -0.734019 58.4474
3756 1 1 -1.1104 15.4589 0.87342 60.2755
29692 1 2 2.2208 17.5089 -0.0100505 60.6443
27484 1 2 2.2208 17.6253 1.75846 56.8783
28994 1 2 2.2208 15.8986 3.19528 60.7044
1343 1 1 -1.1104 18.6673 0.842532 58.8352
1225 1 2 2.2208 20.0785 -1.05515 57.9515
6992 1 1 -1.1104 16.7146 3.38524 58.3637
7013 1 1 -1.1104 19.0352 2.43945 55.0484
2344 1 2 2.2208 14.8832 4.08151 56.8792
2592 1 1 -1.1104 17.8034 2.21964 60.891
26436 1 1 -1.1104 20.9468 1.16082 56.9198
6421 1 2 2.2208 20.9043 3.7286 56.0676
1632 1 1 -1.1104 19.8322 4.49728 59.9753
28266 1 1 -1.1104 16.3262 2.64014 55.1807
27662 1 2 2.2208 20.7253 2.17931 59.2112
29394 1 1 -1.1104 19.3361 3.20366 57.5355
497 1 1 -1.1104 20.6639 2.08485 61.6142
28275 1 2 2.2208 18.1935 5.22412 58.5448
4198 1 1 -1.1104 16.9258 5.39201 56.3263
27815 1 1 -1.1104 20.956 -0.0963408 60.004
24671 1 1 -1.1104 18.7857 -0.139346 56.1057
1736 1 1 -1.1104 18.97 -1.14577 62.1898
530 1 2 2.2208 19.2264 3.7967 62.1278
29807 1 1 -1.1104 17.3526 5.16557 60.6365
5178 1 1 -1.1104 21.5472 4.59358 62.1755
29246 1 2 2.2208 14.6938 0.635547 54.8473
765 1 1 -1.1104 16.599 -1.72277 57.361
28047 1 2 2.2208 17.659 -2.05056 55.2852
617 1 1 -1.1104 16.0154 -1.80342 60.5764
3677 1 1 -1.1104 16.4786 0.442186 62.805
