LAMMPS data file via write_data, version 29 Oct 2020, timestep = 100000

18000 atoms
8 atom types

-0.2331159424368268 28.127115942437637 xlo xhi
-2.6398871743120553 337.36788717431824 ylo yhi
-0.2186216987577703 28.112621698758144 zlo zhi
0.0 0.0 0.0 xy xz yz

Masses

1 15.9994
2 232.0381
3 15.9994
4 232.0381
5 15.9994
6 232.0381
7 15.9994
8 232.0381

Atoms # full

91 0 2 2.2208 -0.1383222847838652 20.073873990471725 5.365841465414986 0 0 0
8981 0 2 2.2208 -0.19705989034688426 14.475351145458378 11.220395860612529 0 0 0
659 0 2 2.2208 2.598194522458507 0.355217757561297 -0.10961136341338215 0 0 0
4 0 1 -1.1104 12.5528353597406 21.29227871483996 12.333247084618174 0 0 0
1 0 2 2.2208 13.899364961161154 22.70431361923758 5.640315936714958 0 0 0
343 0 2 2.2208 8.124528436480327 14.291700882680013 13.911768628174096 0 0 0
8992 0 2 2.2208 13.888163082220911 3.0543401480495445 2.370804472580472 0 0 0
8 0 2 2.2208 5.593682572954605 0.3695634593418962 2.6899852656694834 0 0 0
9 0 1 -1.1104 12.510729693675122 7.021688645878789 12.568504322929893 0 0 0
10 0 2 2.2208 10.933389426453527 0.17937294311075697 2.2761643951155164 0 0 0
11 0 1 -1.1104 9.520959724439557 21.241979645485475 12.574223306741226 0 0 0
675 0 2 2.2208 5.80802766063763 19.945759759815022 -0.15716032325802373 0 0 0
13 0 2 2.2208 2.515019308784318 3.1145330457634715 2.4331248415946294 0 0 0
14 0 1 -1.1104 6.722039317369028 21.41914509324737 12.544788065736011 0 0 0
669 0 2 2.2208 3.0356920363102433 17.186543931522 -0.13742859094699184 0 0 0
9324 0 2 2.2208 13.734942502783381 8.578135989805391 13.708078200506495 0 0 0
17 0 2 2.2208 8.228021192681013 3.161503983581485 2.5343637164289445 0 0 0
18 0 2 2.2208 5.38310162079132 6.047382117861845 2.418085652471982 0 0 0
9041 0 2 2.2208 13.74973748097869 5.8190437306658485 5.0307905659131 0 0 0
20 0 2 2.2208 10.89177586413278 5.961982069122753 2.4446486664843072 0 0 0
21 0 1 -1.1104 3.9303508049376106 21.272302256841545 12.47944196815944 0 0 0
22 0 1 -1.1104 1.3260036271328712 15.633253303956165 12.478235361505796 0 0 0
23 0 2 2.2208 2.567564996649199 8.59014948465577 2.2763837566796776 0 0 0
338 0 2 2.2208 8.230886853351437 8.560756146236693 13.669334923682563 0 0 0
44 0 2 2.2208 -0.13508120559131342 22.792052938974138 2.5310590535047 0 0 0
339 0 2 2.2208 5.431625729790687 11.33311307473256 13.818887755769138 0 0 0
27 0 2 2.2208 8.448182368201321 8.740904395272812 2.2988452801360273 0 0 0
28 0 2 2.2208 5.538238378216226 11.553492662063382 2.4150972217479247 0 0 0
333 0 2 2.2208 8.140437776886229 2.8046243741769286 13.935233419297308 0 0 0
30 0 2 2.2208 11.308057776553197 11.603078421526257 2.339185968662089 0 0 0
31 0 1 -1.1104 12.393939025515486 12.555818390604975 12.56266279178676 0 0 0
32 0 1 -1.1104 12.446741387391425 9.836208488988122 12.248696251531829 0 0 0
33 0 2 2.2208 2.7690545933279225 14.476207968657357 2.5157109457400266 0 0 0
324 0 1 -1.1104 12.362868804886602 4.247778329627482 12.381574311003291 0 0 0
35 0 1 -1.1104 9.547236850391995 12.651980420691908 12.670671080042306 0 0 0
